# t x y z qx qy qz qw vx vy vz
17.363333 -72.935625 -49.614694 1481.206815 -0.225966 -0.138903 -0.341783 0.901571 -7.350669 -3.402033 170.302296
17.366667 -72.960153 -49.626045 1481.774544 -0.225861 -0.139049 -0.341196 0.901797 -7.365839 -3.408644 170.335224
17.370000 -72.984730 -49.637418 1482.342383 -0.225758 -0.139194 -0.340618 0.902019 -7.380919 -3.415454 170.368244
17.373333 -73.009358 -49.648815 1482.910332 -0.225657 -0.139337 -0.340051 0.902236 -7.395905 -3.422468 170.401358
17.376667 -73.034036 -49.660235 1483.478392 -0.225558 -0.139477 -0.339494 0.902449 -7.410794 -3.429691 170.434567
17.380000 -73.058764 -49.671680 1484.046563 -0.225461 -0.139615 -0.338947 0.902657 -7.425587 -3.437120 170.467870
17.383333 -73.083540 -49.683150 1484.614845 -0.225366 -0.139751 -0.338410 0.902861 -7.440284 -3.444753 170.501265
17.386667 -73.108365 -49.694645 1485.183238 -0.225274 -0.139885 -0.337882 0.903061 -7.454889 -3.452583 170.534747
17.390000 -73.133239 -49.706167 1485.751743 -0.225183 -0.140017 -0.337365 0.903257 -7.469406 -3.460600 170.568313
17.393333 -73.158161 -49.717716 1486.320360 -0.225095 -0.140147 -0.336858 0.903448 -7.483841 -3.468789 170.601953
17.396667 -73.183131 -49.729293 1486.889090 -0.225009 -0.140274 -0.336360 0.903635 -7.498202 -3.477133 170.635662
17.400000 -73.208149 -49.740897 1487.457931 -0.224925 -0.140399 -0.335872 0.903818 -7.512501 -3.485615 170.669428
17.403333 -73.233215 -49.752530 1488.026886 -0.224844 -0.140523 -0.335394 0.903996 -7.526748 -3.494211 170.703242
17.406667 -73.258327 -49.764192 1488.595953 -0.224764 -0.140644 -0.334925 0.904171 -7.540957 -3.502897 170.737092
17.410000 -73.283488 -49.775883 1489.165133 -0.224687 -0.140762 -0.334466 0.904342 -7.555142 -3.511650 170.770966
17.413333 -73.308695 -49.787603 1489.734426 -0.224611 -0.140879 -0.334017 0.904508 -7.569321 -3.520442 170.804851
17.416667 -73.333950 -49.799353 1490.303832 -0.224538 -0.140994 -0.333577 0.904671 -7.583508 -3.529249 170.838736
17.420000 -73.359252 -49.811131 1490.873351 -0.224466 -0.141106 -0.333147 0.904830 -7.597723 -3.538046 170.872607
17.423333 -73.384601 -49.822940 1491.442983 -0.224397 -0.141217 -0.332726 0.904985 -7.611984 -3.546807 170.906452
17.426667 -73.409998 -49.834777 1492.012727 -0.224329 -0.141325 -0.332315 0.905136 -7.626310 -3.555511 170.940260
17.430000 -73.435444 -49.846643 1492.582585 -0.224263 -0.141432 -0.331913 0.905283 -7.640718 -3.564139 170.974021
17.433333 -73.460937 -49.858538 1493.152554 -0.224198 -0.141536 -0.331520 0.905427 -7.655227 -3.572672 171.007726
17.436667 -73.486479 -49.870460 1493.722636 -0.224136 -0.141639 -0.331136 0.905566 -7.669856 -3.581097 171.041366
17.440000 -73.512069 -49.882411 1494.292830 -0.224075 -0.141740 -0.330762 0.905703 -7.684620 -3.589402 171.074934
17.443333 -73.537710 -49.894390 1494.863135 -0.224015 -0.141838 -0.330396 0.905835 -7.699536 -3.597583 171.108427
17.446667 -73.563400 -49.906395 1495.433553 -0.223957 -0.141935 -0.330040 0.905964 -7.714616 -3.605634 171.141841
17.450000 -73.589141 -49.918427 1496.004081 -0.223901 -0.142030 -0.329693 0.906090 -7.729873 -3.613556 171.175174
17.453333 -73.614933 -49.930485 1496.574720 -0.223845 -0.142123 -0.329354 0.906212 -7.745315 -3.621354 171.208426
17.456667 -73.640776 -49.942569 1497.145470 -0.223792 -0.142215 -0.329025 0.906330 -7.760948 -3.629035 171.241601
17.460000 -73.666673 -49.954679 1497.716331 -0.223739 -0.142304 -0.328704 0.906446 -7.776774 -3.636610 171.274702
17.463333 -73.692622 -49.966813 1498.287301 -0.223688 -0.142392 -0.328393 0.906558 -7.792790 -3.644090 171.307734
17.466667 -73.718625 -49.978972 1498.858382 -0.223638 -0.142477 -0.328090 0.906666 -7.808991 -3.651492 171.340705
17.470000 -73.744682 -49.991156 1499.429573 -0.223589 -0.142562 -0.327796 0.906771 -7.825364 -3.658830 171.373622
17.473333 -73.770794 -50.003364 1500.000873 -0.223541 -0.142644 -0.327510 0.906873 -7.841891 -3.666121 171.406496
17.476667 -73.796962 -50.015597 1500.572283 -0.223495 -0.142724 -0.327233 0.906972 -7.858548 -3.673381 171.439337
17.480000 -73.823185 -50.027854 1501.143802 -0.223449 -0.142803 -0.326965 0.907067 -7.875304 -3.680625 171.472155
17.483333 -73.849464 -50.040134 1501.715430 -0.223405 -0.142880 -0.326706 0.907160 -7.892121 -3.687865 171.504964
17.486667 -73.875799 -50.052439 1502.287168 -0.223361 -0.142956 -0.326454 0.907249 -7.908953 -3.695113 171.537775
17.490000 -73.902190 -50.064769 1502.859016 -0.223318 -0.143030 -0.326212 0.907335 -7.925747 -3.702373 171.570599
17.493333 -73.928637 -50.077122 1503.430972 -0.223277 -0.143102 -0.325977 0.907418 -7.942440 -3.709649 171.603448
17.496667 -73.955139 -50.089500 1504.003039 -0.223236 -0.143172 -0.325751 0.907499 -7.958963 -3.716938 171.636334
17.500000 -73.981696 -50.101902 1504.575215 -0.223196 -0.143241 -0.325533 0.907576 -7.975240 -3.724230 171.669266
17.503333 -74.008307 -50.114328 1505.147500 -0.223156 -0.143309 -0.325324 0.907650 -7.991185 -3.731513 171.702253
17.506667 -74.034970 -50.126778 1505.719896 -0.223117 -0.143374 -0.325123 0.907721 -8.006710 -3.738767 171.735305
17.510000 -74.061684 -50.139253 1506.292403 -0.223079 -0.143439 -0.324929 0.907790 -8.021718 -3.745965 171.768426
17.513333 -74.088447 -50.151751 1506.865019 -0.223042 -0.143501 -0.324744 0.907855 -8.036109 -3.753076 171.801623
17.516667 -74.115257 -50.164273 1507.437747 -0.223005 -0.143562 -0.324567 0.907918 -8.049782 -3.760063 171.834897
17.520000 -74.142111 -50.176818 1508.010585 -0.222969 -0.143622 -0.324398 0.907978 -8.062634 -3.766884 171.868252
17.523333 -74.169007 -50.189385 1508.583535 -0.222933 -0.143680 -0.324237 0.908035 -8.074562 -3.773493 171.901685
17.526667 -74.195940 -50.201974 1509.156597 -0.222898 -0.143736 -0.324084 0.908089 -8.085470 -3.779843 171.935196
17.530000 -74.222908 -50.214584 1509.729770 -0.222863 -0.143791 -0.323939 0.908141 -8.095265 -3.785881 171.968779
17.533333 -74.249906 -50.227213 1510.303055 -0.222828 -0.143845 -0.323801 0.908190 -8.103863 -3.791558 172.002430
17.536667 -74.276931 -50.239860 1510.876453 -0.222794 -0.143897 -0.323671 0.908236 -8.111190 -3.796822 172.036140
17.540000 -74.303979 -50.252524 1511.449963 -0.222760 -0.143948 -0.323549 0.908280 -8.117185 -3.801626 172.069901
17.543333 -74.331044 -50.265203 1512.023586 -0.222726 -0.143997 -0.323435 0.908321 -8.121801 -3.805923 172.103703
17.546667 -74.358122 -50.277896 1512.597321 -0.222693 -0.144045 -0.323328 0.908360 -8.125007 -3.809675 172.137534
17.550000 -74.385208 -50.290600 1513.171169 -0.222659 -0.144091 -0.323229 0.908396 -8.126788 -3.812845 172.171383
17.553333 -74.412298 -50.303314 1513.745130 -0.222626 -0.144136 -0.323137 0.908430 -8.127146 -3.815406 172.205237
17.556667 -74.439387 -50.316035 1514.319204 -0.222593 -0.144180 -0.323052 0.908461 -8.126101 -3.817335 172.239084
17.560000 -74.466470 -50.328762 1514.893391 -0.222560 -0.144222 -0.322975 0.908490 -8.123691 -3.818620 172.272912
17.563333 -74.493542 -50.341492 1515.467690 -0.222526 -0.144263 -0.322906 0.908516 -8.119966 -3.819255 172.306707
17.566667 -74.520601 -50.354222 1516.042102 -0.222493 -0.144303 -0.322843 0.908540 -8.114994 -3.819242 172.340458
17.570000 -74.547640 -50.366952 1516.616627 -0.222460 -0.144342 -0.322788 0.908562 -8.108854 -3.818590 172.374156
17.573333 -74.574658 -50.379679 1517.191263 -0.222426 -0.144379 -0.322740 0.908581 -8.101634 -3.817316 172.407789
17.576667 -74.601650 -50.392400 1517.766012 -0.222392 -0.144415 -0.322699 0.908598 -8.093431 -3.815444 172.441352
17.580000 -74.628613 -50.405114 1518.340872 -0.222358 -0.144450 -0.322666 0.908613 -8.084346 -3.813004 172.474836
17.583333 -74.655544 -50.417819 1518.915844 -0.222324 -0.144483 -0.322639 0.908626 -8.074484 -3.810030 172.508237
17.586667 -74.682441 -50.430513 1519.490927 -0.222289 -0.144515 -0.322619 0.908636 -8.063950 -3.806562 172.541552
17.590000 -74.709303 -50.443195 1520.066121 -0.222254 -0.144546 -0.322606 0.908644 -8.052845 -3.802641 172.574781
17.593333 -74.736126 -50.455864 1520.641425 -0.222219 -0.144576 -0.322600 0.908650 -8.041269 -3.798313 172.607923
17.596667 -74.762911 -50.468517 1521.216840 -0.222183 -0.144605 -0.322601 0.908654 -8.029314 -3.793623 172.640982
17.600000 -74.789655 -50.481154 1521.792365 -0.222146 -0.144632 -0.322609 0.908656 -8.017067 -3.788621 172.673962
17.603333 -74.816357 -50.493774 1522.368000 -0.222109 -0.144659 -0.322623 0.908656 -8.004606 -3.783352 172.706869
17.606667 -74.843018 -50.506376 1522.943744 -0.222072 -0.144684 -0.322644 0.908654 -7.992001 -3.777863 172.739709
17.610000 -74.869637 -50.518959 1523.519598 -0.222033 -0.144708 -0.322672 0.908649 -7.979311 -3.772199 172.772492
17.613333 -74.896214 -50.531524 1524.095561 -0.221994 -0.144731 -0.322706 0.908643 -7.966588 -3.766404 172.805227
17.616667 -74.922748 -50.544069 1524.671632 -0.221955 -0.144753 -0.322747 0.908635 -7.953874 -3.760519 172.837924
17.620000 -74.949240 -50.556594 1525.247813 -0.221914 -0.144774 -0.322794 0.908625 -7.941204 -3.754580 172.870593
17.623333 -74.975689 -50.569099 1525.824103 -0.221873 -0.144794 -0.322847 0.908612 -7.928602 -3.748624 172.903246
17.626667 -75.002097 -50.581585 1526.400502 -0.221831 -0.144813 -0.322907 0.908598 -7.916088 -3.742680 172.935892
17.630000 -75.028463 -50.594050 1526.977009 -0.221788 -0.144830 -0.322974 0.908583 -7.903673 -3.736778 172.968543
17.633333 -75.054788 -50.606497 1527.553625 -0.221744 -0.144847 -0.323046 0.908565 -7.891362 -3.730940 173.001208
17.636667 -75.081073 -50.618923 1528.130350 -0.221699 -0.144863 -0.323125 0.908545 -7.879158 -3.725189 173.033896
17.640000 -75.107316 -50.631331 1528.707185 -0.221653 -0.144878 -0.323210 0.908524 -7.867058 -3.719539 173.066616
17.643333 -75.133520 -50.643721 1529.284128 -0.221606 -0.144891 -0.323301 0.908501 -7.855055 -3.714004 173.099374
17.646667 -75.159683 -50.656092 1529.861181 -0.221557 -0.144904 -0.323398 0.908476 -7.843143 -3.708593 173.132177
17.650000 -75.185808 -50.668445 1530.438343 -0.221508 -0.144916 -0.323500 0.908450 -7.831310 -3.703313 173.165028
17.653333 -75.211892 -50.680781 1531.015614 -0.221457 -0.144927 -0.323609 0.908422 -7.819548 -3.698165 173.197931
17.656667 -75.237938 -50.693099 1531.592996 -0.221405 -0.144937 -0.323724 0.908392 -7.807844 -3.693150 173.230888
17.660000 -75.263945 -50.705402 1532.170487 -0.221352 -0.144946 -0.323845 0.908360 -7.796189 -3.688264 173.263898
17.663333 -75.289913 -50.717688 1532.748088 -0.221297 -0.144955 -0.323971 0.908327 -7.784572 -3.683502 173.296960
17.666667 -75.315842 -50.729959 1533.325800 -0.221241 -0.144962 -0.324103 0.908293 -7.772986 -3.678855 173.330072
17.670000 -75.341733 -50.742214 1533.903622 -0.221183 -0.144969 -0.324241 0.908256 -7.761422 -3.674313 173.363229
17.673333 -75.367585 -50.754454 1534.481555 -0.221124 -0.144975 -0.324384 0.908219 -7.749873 -3.669863 173.396426
17.676667 -75.393398 -50.766680 1535.059598 -0.221064 -0.144980 -0.324533 0.908179 -7.738336 -3.665494 173.429657
17.680000 -75.419174 -50.778891 1535.637753 -0.221002 -0.144984 -0.324688 0.908139 -7.726806 -3.661189 173.462914
17.683333 -75.444910 -50.791088 1536.216018 -0.220938 -0.144987 -0.324848 0.908096 -7.715282 -3.656935 173.496190
17.686667 -75.470609 -50.803271 1536.794394 -0.220872 -0.144990 -0.325013 0.908053 -7.703762 -3.652714 173.529475
17.690000 -75.496269 -50.815439 1537.372881 -0.220805 -0.144992 -0.325184 0.908008 -7.692247 -3.648511 173.562761
17.693333 -75.521891 -50.827594 1537.951479 -0.220736 -0.144993 -0.325360 0.907961 -7.680739 -3.644310 173.596039
17.696667 -75.547474 -50.839735 1538.530188 -0.220666 -0.144993 -0.325541 0.907913 -7.669238 -3.640095 173.629300
17.700000 -75.573019 -50.851861 1539.109008 -0.220593 -0.144993 -0.325727 0.907864 -7.657749 -3.635853 173.662534
17.703333 -75.598526 -50.863974 1539.687938 -0.220518 -0.144992 -0.325919 0.907814 -7.646274 -3.631570 173.695735
17.706667 -75.623994 -50.876072 1540.266979 -0.220442 -0.144990 -0.326116 0.907762 -7.634816 -3.627232 173.728893
17.710000 -75.649424 -50.888155 1540.846131 -0.220363 -0.144987 -0.326317 0.907709 -7.623379 -3.622830 173.762003
17.713333 -75.674817 -50.900224 1541.425392 -0.220283 -0.144984 -0.326524 0.907655 -7.611966 -3.618355 173.795058
17.716667 -75.700171 -50.912277 1542.004764 -0.220200 -0.144981 -0.326736 0.907599 -7.600579 -3.613798 173.828054
17.720000 -75.725487 -50.924316 1542.584246 -0.220116 -0.144976 -0.326952 0.907542 -7.589221 -3.609154 173.860987
17.723333 -75.750766 -50.936338 1543.163837 -0.220029 -0.144971 -0.327174 0.907485 -7.577894 -3.604420 173.893854
17.726667 -75.776006 -50.948345 1543.743538 -0.219940 -0.144966 -0.327400 0.907425 -7.566598 -3.599594 173.926654
17.730000 -75.801210 -50.960335 1544.323348 -0.219848 -0.144960 -0.327630 0.907365 -7.555334 -3.594675 173.959387
17.733333 -75.826375 -50.972309 1544.903267 -0.219755 -0.144953 -0.327866 0.907304 -7.544103 -3.589665 173.992054
17.736667 -75.851504 -50.984266 1545.483295 -0.219659 -0.144945 -0.328106 0.907242 -7.532903 -3.584567 174.024657
17.740000 -75.876595 -50.996206 1546.063432 -0.219560 -0.144938 -0.328351 0.907178 -7.521734 -3.579385 174.057199
17.743333 -75.901649 -51.008129 1546.643676 -0.219459 -0.144929 -0.328600 0.907114 -7.510593 -3.574125 174.089683
17.746667 -75.926666 -51.020034 1547.224029 -0.219356 -0.144920 -0.328853 0.907048 -7.499478 -3.568793 174.122116
17.750000 -75.951645 -51.031921 1547.804490 -0.219250 -0.144911 -0.329112 0.906982 -7.488387 -3.563397 174.154500
17.753333 -75.976588 -51.043789 1548.385059 -0.219141 -0.144901 -0.329374 0.906914 -7.477317 -3.557944 174.186844
17.756667 -76.001494 -51.055640 1548.965736 -0.219030 -0.144891 -0.329641 0.906846 -7.466264 -3.552443 174.219151
17.760000 -76.026363 -51.067472 1549.546520 -0.218916 -0.144880 -0.329911 0.906777 -7.455227 -3.546902 174.251430
17.763333 -76.051196 -51.079286 1550.127412 -0.218800 -0.144869 -0.330187 0.906706 -7.444201 -3.541329 174.283686
17.766667 -76.075991 -51.091081 1550.708412 -0.218681 -0.144857 -0.330466 0.906635 -7.433184 -3.535733 174.315925
17.770000 -76.100750 -51.102858 1551.289518 -0.218559 -0.144845 -0.330749 0.906563 -7.422172 -3.530122 174.348155
17.773333 -76.125472 -51.114615 1551.870733 -0.218434 -0.144833 -0.331036 0.906491 -7.411164 -3.524503 174.380381
17.776667 -76.150158 -51.126354 1552.452054 -0.218306 -0.144820 -0.331328 0.906417 -7.400155 -3.518883 174.412611
17.780000 -76.174807 -51.138075 1553.033483 -0.218175 -0.144807 -0.331623 0.906343 -7.389144 -3.513271 174.444848
17.783333 -76.199419 -51.149776 1553.615020 -0.218041 -0.144793 -0.331922 0.906267 -7.378129 -3.507671 174.477100
17.786667 -76.223994 -51.161459 1554.196664 -0.217904 -0.144779 -0.332225 0.906192 -7.367107 -3.502091 174.509371
17.790000 -76.248533 -51.173123 1554.778416 -0.217764 -0.144765 -0.332532 0.906115 -7.356078 -3.496534 174.541666
17.793333 -76.273035 -51.184769 1555.360275 -0.217621 -0.144750 -0.332842 0.906038 -7.345040 -3.491005 174.573989
17.796667 -76.297500 -51.196397 1555.942242 -0.217475 -0.144736 -0.333156 0.905960 -7.333992 -3.485509 174.606344
17.800000 -76.321928 -51.208006 1556.524318 -0.217326 -0.144720 -0.333474 0.905881 -7.322935 -3.480048 174.638733
17.803333 -76.346319 -51.219597 1557.106501 -0.217173 -0.144705 -0.333795 0.905802 -7.311866 -3.474625 174.671159
17.806667 -76.370674 -51.231170 1557.688792 -0.217017 -0.144689 -0.334120 0.905722 -7.300787 -3.469241 174.703623
17.810000 -76.394991 -51.242726 1558.271192 -0.216858 -0.144674 -0.334448 0.905642 -7.289698 -3.463898 174.736126
17.813333 -76.419272 -51.254263 1558.853700 -0.216695 -0.144657 -0.334779 0.905561 -7.278600 -3.458596 174.768668
17.816667 -76.443515 -51.265783 1559.436316 -0.216529 -0.144641 -0.335114 0.905479 -7.267491 -3.453333 174.801248
17.820000 -76.467722 -51.277285 1560.019041 -0.216359 -0.144625 -0.335452 0.905397 -7.256375 -3.448110 174.833865
17.823333 -76.491891 -51.288770 1560.601875 -0.216186 -0.144608 -0.335793 0.905315 -7.245250 -3.442923 174.866516
17.826667 -76.516023 -51.300238 1561.184818 -0.216009 -0.144591 -0.336138 0.905232 -7.234117 -3.437771 174.899199
17.830000 -76.540119 -51.311689 1561.767870 -0.215829 -0.144574 -0.336486 0.905149 -7.222977 -3.432649 174.931909
17.833333 -76.564177 -51.323123 1562.351031 -0.215644 -0.144557 -0.336836 0.905065 -7.211829 -3.427554 174.964643
17.836667 -76.588197 -51.334539 1562.934301 -0.215457 -0.144539 -0.337190 0.904981 -7.200673 -3.422481 174.997396
17.840000 -76.612181 -51.345939 1563.517680 -0.215265 -0.144522 -0.337547 0.904896 -7.189507 -3.417425 175.030163
17.843333 -76.636127 -51.357322 1564.101169 -0.215070 -0.144504 -0.337906 0.904811 -7.178330 -3.412380 175.062937
17.846667 -76.660037 -51.368688 1564.684766 -0.214870 -0.144487 -0.338269 0.904726 -7.167139 -3.407338 175.095715
17.850000 -76.683908 -51.380038 1565.268473 -0.214667 -0.144469 -0.338634 0.904640 -7.155931 -3.402295 175.128490
17.853333 -76.707743 -51.391370 1565.852290 -0.214460 -0.144452 -0.339002 0.904554 -7.144700 -3.397242 175.161256
17.856667 -76.731540 -51.402686 1566.436215 -0.214249 -0.144434 -0.339373 0.904468 -7.133442 -3.392171 175.194008
17.860000 -76.755299 -51.413985 1567.020250 -0.214034 -0.144416 -0.339746 0.904382 -7.122149 -3.387075 175.226741
17.863333 -76.779021 -51.425266 1567.604393 -0.213815 -0.144398 -0.340122 0.904295 -7.110814 -3.381947 175.259449
17.866667 -76.802704 -51.436531 1568.188646 -0.213592 -0.144380 -0.340500 0.904208 -7.099428 -3.376777 175.292129
17.870000 -76.826350 -51.447778 1568.773008 -0.213364 -0.144363 -0.340881 0.904121 -7.087982 -3.371559 175.324776
17.873333 -76.849957 -51.459008 1569.357478 -0.213132 -0.144345 -0.341264 0.904034 -7.076466 -3.366283 175.357387
17.876667 -76.873526 -51.470220 1569.942057 -0.212896 -0.144327 -0.341650 0.903947 -7.064869 -3.360944 175.389959
17.880000 -76.897056 -51.481414 1570.526744 -0.212656 -0.144310 -0.342038 0.903860 -7.053180 -3.355533 175.422490
17.883333 -76.920547 -51.492590 1571.111540 -0.212411 -0.144292 -0.342428 0.903772 -7.041389 -3.350045 175.454977
17.886667 -76.943999 -51.503748 1571.696444 -0.212162 -0.144275 -0.342821 0.903685 -7.029486 -3.344475 175.487421
17.890000 -76.967410 -51.514886 1572.281456 -0.211909 -0.144257 -0.343215 0.903597 -7.017464 -3.338819 175.519820
17.893333 -76.990782 -51.526006 1572.866576 -0.211651 -0.144240 -0.343612 0.903509 -7.005315 -3.333074 175.552176
17.896667 -77.014112 -51.537107 1573.451804 -0.211388 -0.144223 -0.344011 0.903422 -6.993036 -3.327239 175.584488
17.900000 -77.037402 -51.548188 1574.037139 -0.211121 -0.144206 -0.344412 0.903334 -6.980627 -3.321316 175.616758
17.903333 -77.060650 -51.559249 1574.622582 -0.210850 -0.144189 -0.344814 0.903247 -6.968091 -3.315308 175.648989
17.906667 -77.083855 -51.570290 1575.208132 -0.210573 -0.144172 -0.345219 0.903159 -6.955438 -3.309223 175.681182
17.910000 -77.107019 -51.581310 1575.793790 -0.210292 -0.144156 -0.345626 0.903072 -6.942682 -3.303069 175.713340
17.913333 -77.130140 -51.592310 1576.379555 -0.210006 -0.144140 -0.346034 0.902985 -6.929844 -3.296860 175.745467
17.916667 -77.153218 -51.603289 1576.965426 -0.209716 -0.144124 -0.346444 0.902898 -6.916954 -3.290612 175.777564
17.920000 -77.176253 -51.614247 1577.551405 -0.209420 -0.144108 -0.346855 0.902811 -6.904048 -3.284347 175.809637
17.923333 -77.199245 -51.625185 1578.137490 -0.209120 -0.144092 -0.347268 0.902724 -6.891172 -3.278088 175.841688
17.926667 -77.222194 -51.636101 1578.723683 -0.208814 -0.144077 -0.347683 0.902638 -6.878379 -3.271865 175.873722
17.930000 -77.245101 -51.646997 1579.309982 -0.208504 -0.144062 -0.348099 0.902551 -6.865735 -3.265712 175.905742
17.933333 -77.267966 -51.657873 1579.896388 -0.208188 -0.144047 -0.348517 0.902465 -6.853311 -3.259667 175.937753
17.936667 -77.290790 -51.668729 1580.482900 -0.207868 -0.144033 -0.348936 0.902380 -6.841190 -3.253770 175.969759
17.940000 -77.313575 -51.679565 1581.069519 -0.207542 -0.144019 -0.349357 0.902294 -6.829461 -3.248068 176.001763
